tipo_muerte,provincia,canton,fecha,lat,lon,arma,edad,sexo,etnia,motivacion,area_hecho
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-17,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-17,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-17,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-17,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,ESMERALDAS,SAN LORENZO,2022-09-16,1.232399672413791,-78.78131296551724,ARMA DE FUEGO,33,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-16,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,24,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,CHIMBORAZO,CUMANDA,2022-09-16,-2.2035,-79.14536714285714,ARMA DE FUEGO,38,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CHIMBORAZO,CUMANDA,2022-09-16,-2.2035,-79.14536714285714,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CHIMBORAZO,CUMANDA,2022-09-16,-2.2035,-79.14536714285714,ARMA DE FUEGO,17,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,COTOPAXI,LA MANA,2022-09-16,-0.929830833333333,-79.23851916666666,ARMA DE FUEGO,40,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,MANABI,BOLIVAR,2022-09-16,-0.8917318124999998,-80.1227975625,ARMA DE FUEGO,55,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-16,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BUENA FE,2022-09-16,-0.7928971122994649,-79.46033609625668,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2022-09-16,-1.0249074666604745,-79.4637494156275,OTROS,SIN_DATO,NO DETERMINADO,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,QUEVEDO,2022-09-16,-1.0249074666604745,-79.4637494156275,OTROS,SIN_DATO,NO DETERMINADO,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,EL GUABO,2022-09-16,-3.1908538000758475,-79.83894087833083,ARMA DE FUEGO,26,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-16,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-16,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-16,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,16,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-16,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-16,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,SAN LORENZO,2022-09-15,1.232399672413791,-78.78131296551724,ARMA DE FUEGO,33,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-15,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,20,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DAULE,2022-09-15,-1.8987481840579687,-79.95569253333333,ARMA DE FUEGO,63,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-15,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-15,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,51,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-15,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-15,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-15,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-15,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,56,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2022-09-15,-2.1710144211027385,-79.8227036884622,ARMA BLANCA,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2022-09-15,-0.1982408333200715,-78.49158830225805,ARMA BLANCA,26,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-14,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,36,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-14,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,28,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-14,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-14,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,28,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-14,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,35,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-14,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,34,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,NAPO,ARCHIDONA,2022-09-14,-0.910300009777798,-77.8077548492375,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ORELLANA,FRANCISCO DE ORELLANA,2022-09-14,-0.4248170854097428,-77.04237055989684,ARMA DE FUEGO,41,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,MANABI,MANTA,2022-09-14,-0.9684972465313599,-80.71427080063185,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-14,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-14,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,17,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,GUAYAS,MILAGRO,2022-09-14,-2.132309373737371,-79.58125040909091,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
SICARIATO,GUAYAS,NOBOL,2022-09-14,-1.9603397588235272,-80.0208740882353,ARMA DE FUEGO,23,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
SICARIATO,GUAYAS,NOBOL,2022-09-14,-1.9603397588235272,-80.0208740882353,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,NOBOL,2022-09-14,-1.9603397588235272,-80.0208740882353,ARMA DE FUEGO,18,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-14,-2.1934350982339272,-79.947158579933,ARMA BLANCA,78,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-14,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,34,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-14,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,29,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,PICHINCHA,QUITO,2022-09-14,-0.1982408333200715,-78.49158830225805,ARMA BLANCA,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2022-09-14,-0.1982408333200715,-78.49158830225805,ARMA CONTUNDENTE,52,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-13,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,26,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-13,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,22,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,NAPO,TENA,2022-09-13,-0.985360106694392,-77.8206614810819,ARMA DE FUEGO,47,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PAJAN,2022-09-13,-1.6497559999999967,-80.425858,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,MANABI,PAJAN,2022-09-13,-1.6497559999999967,-80.425858,ARMA DE FUEGO,38,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,MANABI,PAJAN,2022-09-13,-1.6497559999999967,-80.425858,ARMA DE FUEGO,59,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,MANABI,PEDERNALES,2022-09-13,0.07272093150684926,-80.03691816438356,ARMA DE FUEGO,35,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-13,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,40,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,EL EMPALME,2022-09-13,-1.0251199630148269,-79.6298619967539,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,EL EMPALME,2022-09-13,-1.0251199630148269,-79.6298619967539,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,MILAGRO,2022-09-13,-2.132309373737371,-79.58125040909091,ARMA DE FUEGO,44,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2022-09-13,-1.0249074666604745,-79.4637494156275,ARMA BLANCA,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,LOS RIOS,VINCES,2022-09-13,-1.5512543620689645,-79.74711974137931,ARMA CONTUNDENTE,62,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2022-09-13,-1.0249074666604745,-79.4637494156275,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2022-09-13,-1.0249074666604745,-79.4637494156275,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,VENTANAS,2022-09-13,-1.4283712406015021,-79.45293686466165,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SANTA ELENA,LA LIBERTAD,2022-09-13,-2.2371156118143447,-80.90339797468354,ARMA DE FUEGO,44,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,LA TRONCAL,2022-09-13,-2.392918320754716,-79.34928658962265,OTROS,36,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,PINAS,2022-09-13,-3.6767874999999974,-79.6517075,ARMA DE FUEGO,62,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-13,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-13,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-13,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-12,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,33,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ELOY ALFARO,2022-09-12,1.085735384615384,-78.99226923076922,ARMA DE FUEGO,47,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-12,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ELOY ALFARO,2022-09-12,1.085735384615384,-78.99226923076922,ARMA DE FUEGO,36,HOMBRE,AFRO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,SUCUMBIOS,LAGO AGRIO,2022-09-12,0.09624554144967493,-76.87415082182946,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SUCUMBIOS,LAGO AGRIO,2022-09-12,0.09624554144967493,-76.87415082182946,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-12,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,LOS RIOS,BABAHOYO,2022-09-12,-1.8073551580188667,-79.49414733490566,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-12,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-12,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-12,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-12,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-12,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-12,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,SIN_DATO,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2022-09-12,-0.1982408333200715,-78.49158830225805,ARMA DE FUEGO,30,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,SAN LORENZO,2022-09-11,1.232399672413791,-78.78131296551724,ARMA BLANCA,64,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-11,0.9373027947272901,-79.66171697085916,ARMA BLANCA,28,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-11,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,MUISNE,2022-09-11,0.5623805714285712,-79.9797605,ARMA DE FUEGO,28,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
FEMICIDIO,SUCUMBIOS,PUTUMAYO,2022-09-11,0.0035678740982630765,-76.82023883286577,ARMA BLANCA,27,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,MANABI,CHONE,2022-09-11,-0.5932224561403507,-80.08845403508772,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,JARAMIJO,2022-09-11,-0.9597559999999994,-80.63393666666666,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-11,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,40,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-11,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,SAN JACINTO DE YAGUACHI,2022-09-11,-2.131626776315786,-79.68147171052631,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,CANAR,LA TRONCAL,2022-09-11,-2.392918320754716,-79.34928658962265,ARMA DE FUEGO,46,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,EL ORO,PASAJE,2022-09-11,-3.3330152036986402,-79.81063312175083,ARMA BLANCA,31,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-11,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,31,HOMBRE,MULATO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-11,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,56,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-11,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,94,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-11,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,44,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-11,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,55,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2022-09-11,-0.1982408333200715,-78.49158830225805,ARMA BLANCA,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
FEMICIDIO,PICHINCHA,QUITO,2022-09-11,-0.057706,-78.48693,OTROS,34,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
HOMICIDIO,PICHINCHA,QUITO,2022-09-11,-0.1982408333200715,-78.49158830225805,ARMA DE FUEGO,SIN_DATO,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
HOMICIDIO,PICHINCHA,QUITO,2022-09-11,-0.1982408333200715,-78.49158830225805,ARMA DE FUEGO,1,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-10,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,30,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-10,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,43,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-10,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,QUININDE,2022-09-10,0.3630374676767673,-79.46077898989898,ARMA DE FUEGO,36,HOMBRE,INDIGENA,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PEDERNALES,2022-09-10,0.07272093150684926,-80.03691816438356,ARMA DE FUEGO,34,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PEDERNALES,2022-09-10,0.07272093150684926,-80.03691816438356,ARMA DE FUEGO,32,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-10,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-10,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-10,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,50,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-10,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2022-09-10,-1.8073551580188667,-79.49414733490566,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,LA TRONCAL,2022-09-10,-2.392918320754716,-79.34928658962265,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,LA TRONCAL,2022-09-10,-2.392918320754716,-79.34928658962265,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,LA TRONCAL,2022-09-10,-2.349383,-79.312049,ARMA DE FUEGO,36,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
HOMICIDIO,EL ORO,MACHALA,2022-09-10,-3.263001667748477,-79.95769452332658,ARMA DE FUEGO,54,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,EL ORO,MACHALA,2022-09-10,-3.263001667748477,-79.95769452332658,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOJA,LOJA,2022-09-10,-3.9923520509131896,-79.21537370971468,ARMA BLANCA,40,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-10,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-10,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,38,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-10,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,38,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-10,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2022-09-10,-2.1934350982339272,-79.947158579933,ARMA DE FUEGO,45,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2022-09-09,0.9373027947272901,-79.66171697085916,ARMA DE FUEGO,20,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-09,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,STO DGO DE LOS TSACHILAS,SANTO DOMINGO,2022-09-09,-0.2796474161760958,-79.22228594955068,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,BALZAR,2022-09-09,-1.3225782567481101,-79.8688897796264,ARMA DE FUEGO,49,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2022-09-09,-1.0249074666604745,-79.4637494156275,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2022-09-09,-1.0249074666604745,-79.4637494156275,ARMA DE FUEGO,36,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,AZOGUES,2022-09-09,-2.7473005882352926,-78.85212764705884,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,LA TRONCAL,2022-09-09,-2.392918320754716,-79.34928658962265,OTROS,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOJA,LOJA,2022-09-09,-3.9923520509131896,-79.21537370971468,ARMA BLANCA,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
